channel,concept,correlation,abs_correlation
126,has_magenta,-0.048287825919461465,0.048287825919461465
126,has_yellow,-0.21489511720078794,0.21489511720078794
127,has_triangle,-0.15456359286119112,0.15456359286119112
127,has_square,0.08490738169077534,0.08490738169077534
127,has_circle,0.018585419048665792,0.018585419048665792
127,has_red,0.26967824200819873,0.26967824200819873
127,has_green,-0.07145405045357724,0.07145405045357724
127,has_blue,-0.07924262686210459,0.07924262686210459
127,has_cyan,-0.0758030220352756,0.0758030220352756
127,has_magenta,-0.3002330590636969,0.3002330590636969
127,has_yellow,0.009140831392703408,0.009140831392703408
128,has_triangle,-0.0460800331552508,0.0460800331552508
128,has_square,-0.11831327836885594,0.11831327836885594
128,has_circle,0.02129075840396714,0.02129075840396714
128,has_red,0.33399208885156173,0.33399208885156173
128,has_green,-0.16586433290616073,0.16586433290616073
128,has_blue,-0.14977341332651284,0.14977341332651284
128,has_cyan,-0.18033098839321796,0.18033098839321796
128,has_magenta,-0.14692621937524594,0.14692621937524594
128,has_yellow,0.005780261488977039,0.005780261488977039
129,has_triangle,-0.2536024432290632,0.2536024432290632
129,has_square,-0.297331834944771,0.297331834944771
129,has_circle,0.16156922545756103,0.16156922545756103
129,has_red,0.16133033968926733,0.16133033968926733
129,has_green,0.10165738605359169,0.10165738605359169
129,has_blue,0.037090115265408445,0.037090115265408445
129,has_cyan,0.02089528619675453,0.02089528619675453
129,has_magenta,0.004765957866751636,0.004765957866751636
129,has_yellow,0.1961119314048616,0.1961119314048616
130,has_triangle,-0.01443758692744081,0.01443758692744081
130,has_square,-0.22254503387389046,0.22254503387389046
130,has_circle,0.01724547307785855,0.01724547307785855
130,has_red,0.046750506743593906,0.046750506743593906
130,has_green,-0.24450825211493796,0.24450825211493796
130,has_blue,0.15877885593093127,0.15877885593093127
130,has_cyan,0.17831617033741404,0.17831617033741404
130,has_magenta,0.03506844647147329,0.03506844647147329
130,has_yellow,-0.10153403203594166,0.10153403203594166
131,has_triangle,0.1323179092064404,0.1323179092064404
131,has_square,-0.1080479459888841,0.1080479459888841
131,has_circle,-0.16004958177742057,0.16004958177742057
131,has_red,0.08445311600501582,0.08445311600501582
131,has_green,-0.21784048389285188,0.21784048389285188
131,has_blue,0.10380875706390766,0.10380875706390766
131,has_cyan,0.09693393728608261,0.09693393728608261
131,has_magenta,0.01727853113933815,0.01727853113933815
131,has_yellow,-0.11003694541490526,0.11003694541490526
132,has_triangle,0.09105168924157242,0.09105168924157242
132,has_square,-0.08821277293036321,0.08821277293036321
132,has_circle,-0.10091462564094904,0.10091462564094904
132,has_red,0.08316879528480192,0.08316879528480192
132,has_green,-0.11603488329618356,0.11603488329618356
132,has_blue,0.05851203350316006,0.05851203350316006
132,has_cyan,-0.029923246917426965,0.029923246917426965
132,has_magenta,-0.16074590807039507,0.16074590807039507
132,has_yellow,-0.20186548179801375,0.20186548179801375
133,has_triangle,-0.1031914202469625,0.1031914202469625
133,has_square,0.18065734743807899,0.18065734743807899
133,has_circle,0.007181141656787863,0.007181141656787863
133,has_red,-0.07338032057508236,0.07338032057508236
133,has_green,-0.21295914184580833,0.21295914184580833
133,has_blue,0.12557508414382487,0.12557508414382487
133,has_cyan,0.48300428339254503,0.48300428339254503
133,has_magenta,0.07714339716958975,0.07714339716958975
133,has_yellow,-0.09210670771152647,0.09210670771152647
134,has_triangle,-0.2199906447999207,0.2199906447999207
134,has_square,0.0019709707445004013,0.0019709707445004013
134,has_circle,0.06643931808418592,0.06643931808418592
134,has_red,0.10024779398986232,0.10024779398986232
134,has_green,-0.2153920819454486,0.2153920819454486
134,has_blue,0.03037917100771524,0.03037917100771524
134,has_cyan,0.12364427732282898,0.12364427732282898
134,has_magenta,0.17508418988730148,0.17508418988730148
134,has_yellow,-0.42238957787753123,0.42238957787753123
135,has_triangle,-0.1754224401521338,0.1754224401521338
135,has_square,0.007371352581742894,0.007371352581742894
135,has_circle,0.09858316734691894,0.09858316734691894
135,has_red,-0.3083611414528767,0.3083611414528767
135,has_green,-0.1085861908864895,0.1085861908864895
135,has_blue,0.06258790330783426,0.06258790330783426
135,has_cyan,0.27257980412375854,0.27257980412375854
135,has_magenta,0.2353454335088443,0.2353454335088443
135,has_yellow,-0.22284311884719057,0.22284311884719057
136,has_triangle,-0.2136672874989804,0.2136672874989804
136,has_square,0.07188219238751443,0.07188219238751443
136,has_circle,0.09652727886389913,0.09652727886389913
136,has_red,0.2815548830515102,0.2815548830515102
136,has_green,-0.08556181714093092,0.08556181714093092
136,has_blue,-0.1264394038767739,0.1264394038767739
136,has_cyan,-0.02857694695148267,0.02857694695148267
136,has_magenta,-0.2790570961725182,0.2790570961725182
136,has_yellow,0.010053390302322534,0.010053390302322534
137,has_triangle,-0.2727022565688818,0.2727022565688818
137,has_square,0.0034166477970421624,0.0034166477970421624
137,has_circle,0.1397706470129547,0.1397706470129547
137,has_red,0.27319523364791926,0.27319523364791926
137,has_green,-0.23381638557153853,0.23381638557153853
137,has_blue,-0.011707602155658825,0.011707602155658825
137,has_cyan,0.1443861090894087,0.1443861090894087
137,has_magenta,0.030602961279103485,0.030602961279103485
137,has_yellow,-0.18335577146027365,0.18335577146027365
138,has_triangle,-0.17424875750226754,0.17424875750226754
138,has_square,-0.1943031763327727,0.1943031763327727
138,has_circle,0.23625411867039134,0.23625411867039134
138,has_red,0.12422761358756369,0.12422761358756369
138,has_green,-0.0780881082274123,0.0780881082274123
138,has_blue,-0.13105535032872134,0.13105535032872134
138,has_cyan,0.05103220766468095,0.05103220766468095
138,has_magenta,-0.04051493240664919,0.04051493240664919
138,has_yellow,-0.055573963083224986,0.055573963083224986
139,has_triangle,0.049572319261917575,0.049572319261917575
139,has_square,-0.07623677131405093,0.07623677131405093
139,has_circle,0.028556728406124863,0.028556728406124863
139,has_red,0.09816445452927595,0.09816445452927595
139,has_green,-0.16791239339314873,0.16791239339314873
139,has_blue,0.06034265844227083,0.06034265844227083
139,has_cyan,0.22269823958593027,0.22269823958593027
139,has_magenta,0.11996883652488174,0.11996883652488174
139,has_yellow,0.03306978604113487,0.03306978604113487
140,has_triangle,-0.05548228422228865,0.05548228422228865
140,has_square,0.26565683901495085,0.26565683901495085
140,has_circle,-0.040814525544743796,0.040814525544743796
140,has_red,-0.3167158983616862,0.3167158983616862
140,has_green,-0.17326258373477257,0.17326258373477257
140,has_blue,0.36279880785415836,0.36279880785415836
140,has_cyan,0.34574005281354014,0.34574005281354014
140,has_magenta,-0.03279093349557405,0.03279093349557405
140,has_yellow,-0.4329338153102118,0.4329338153102118
141,has_triangle,-0.28363826394844893,0.28363826394844893
141,has_square,-0.03625203189812863,0.03625203189812863
141,has_circle,0.20414253363321877,0.20414253363321877
141,has_red,0.1386724165821437,0.1386724165821437
141,has_green,0.019713153248318068,0.019713153248318068
141,has_blue,-0.07624783958025329,0.07624783958025329
141,has_cyan,0.038599368658345845,0.038599368658345845
141,has_magenta,-0.2337601392049891,0.2337601392049891
141,has_yellow,-0.1103711032435965,0.1103711032435965
142,has_triangle,-0.08607811240944026,0.08607811240944026
142,has_square,0.18074560084605235,0.18074560084605235
142,has_circle,-0.06166312037371721,0.06166312037371721
142,has_red,0.1267873439028488,0.1267873439028488
142,has_green,-0.3338770761748827,0.3338770761748827
142,has_blue,-0.026277721608904472,0.026277721608904472
142,has_cyan,0.24414112419165432,0.24414112419165432
142,has_magenta,0.01362632306714858,0.01362632306714858
142,has_yellow,-0.23052185008083273,0.23052185008083273
143,has_triangle,-0.16334264304569554,0.16334264304569554
143,has_square,-0.020261745887629964,0.020261745887629964
143,has_circle,0.13438597340518785,0.13438597340518785
143,has_red,0.09001722410212015,0.09001722410212015
143,has_green,-0.11956937143509565,0.11956937143509565
143,has_blue,0.04423413705118222,0.04423413705118222
143,has_cyan,0.07826614407888685,0.07826614407888685
143,has_magenta,-0.12654494600697247,0.12654494600697247
143,has_yellow,-0.007688177573684261,0.007688177573684261
144,has_triangle,0.022410369431709123,0.022410369431709123
144,has_square,-0.24599278727872806,0.24599278727872806
144,has_circle,0.03935438441473556,0.03935438441473556
144,has_red,0.28120132993163044,0.28120132993163044
144,has_green,-0.06866623483657006,0.06866623483657006
144,has_blue,-0.09925474594904014,0.09925474594904014
144,has_cyan,-0.14670123894982873,0.14670123894982873
144,has_magenta,-0.06972201771468842,0.06972201771468842
144,has_yellow,0.055081971134668,0.055081971134668
145,has_triangle,0.14542384635269143,0.14542384635269143
145,has_square,0.0730476441596851,0.0730476441596851
145,has_circle,-0.17604031330597325,0.17604031330597325
145,has_red,0.012385169777408472,0.012385169777408472
145,has_green,-0.25721277654258,0.25721277654258
145,has_blue,0.14020114703492262,0.14020114703492262
145,has_cyan,0.09597877325407281,0.09597877325407281
145,has_magenta,-0.036042715311530256,0.036042715311530256
145,has_yellow,-0.04701562891089467,0.04701562891089467
146,has_triangle,0.19223895872553243,0.19223895872553243
146,has_square,-0.022003009492228307,0.022003009492228307
146,has_circle,-0.1780954607340162,0.1780954607340162
146,has_red,-0.0352100224147121,0.0352100224147121
146,has_green,-0.22901800644340134,0.22901800644340134
146,has_blue,0.07286296808219347,0.07286296808219347
146,has_cyan,0.20219622524253797,0.20219622524253797
146,has_magenta,0.11144123356262324,0.11144123356262324
146,has_yellow,-0.1972522347466909,0.1972522347466909
147,has_triangle,-0.37825156106231594,0.37825156106231594
147,has_square,-0.2759510612264808,0.2759510612264808
147,has_circle,0.3319957438023722,0.3319957438023722
147,has_red,0.011350933010723986,0.011350933010723986
147,has_green,-0.21200787840689558,0.21200787840689558
147,has_blue,-0.11222880051655022,0.11222880051655022
147,has_cyan,0.28661937238805907,0.28661937238805907
147,has_magenta,0.26098161628446753,0.26098161628446753
147,has_yellow,-0.027214863314918934,0.027214863314918934
148,has_triangle,0.1824907849112906,0.1824907849112906
148,has_square,-0.043710530282388915,0.043710530282388915
148,has_circle,-0.2834307861066533,0.2834307861066533
148,has_red,0.18243215136518307,0.18243215136518307
148,has_green,0.009469892185881942,0.009469892185881942
148,has_blue,-0.19064967056433654,0.19064967056433654
148,has_cyan,-0.10539978815436837,0.10539978815436837
148,has_magenta,-0.15546839034754653,0.15546839034754653
148,has_yellow,-0.177410741495315,0.177410741495315
149,has_triangle,-0.2601103050146352,0.2601103050146352
149,has_square,0.06129065053731343,0.06129065053731343
149,has_circle,0.12343570111626227,0.12343570111626227
149,has_red,-0.09513274063548995,0.09513274063548995
149,has_green,-0.0420486023273724,0.0420486023273724
149,has_blue,0.16371617011973938,0.16371617011973938
149,has_cyan,0.14957114695812967,0.14957114695812967
149,has_magenta,-0.2797704650067392,0.2797704650067392
149,has_yellow,-0.2432312900728069,0.2432312900728069
150,has_triangle,-0.02160472821416682,0.02160472821416682
150,has_square,0.03121881886472335,0.03121881886472335
150,has_circle,0.06563740547846404,0.06563740547846404
150,has_red,-0.023659037691336374,0.023659037691336374
150,has_green,-0.14060692741243466,0.14060692741243466
150,has_blue,-0.11564510423114163,0.11564510423114163
150,has_cyan,0.08451028185943744,0.08451028185943744
150,has_magenta,0.1827153838273016,0.1827153838273016
150,has_yellow,-0.21973570900772565,0.21973570900772565
151,has_triangle,-0.08511785388996129,0.08511785388996129
151,has_square,0.15366298875052464,0.15366298875052464
151,has_circle,-0.16412830299864248,0.16412830299864248
151,has_red,0.2879190260526746,0.2879190260526746
151,has_green,0.08967184873729586,0.08967184873729586
151,has_blue,-0.06740645068631913,0.06740645068631913
151,has_cyan,-0.19866177273012192,0.19866177273012192
151,has_magenta,-0.3787848345538677,0.3787848345538677
151,has_yellow,0.17830683365361807,0.17830683365361807
152,has_triangle,-0.010368879505848649,0.010368879505848649
152,has_square,0.04780867095687356,0.04780867095687356
152,has_circle,-0.1899816108729791,0.1899816108729791
152,has_red,0.3432915300463573,0.3432915300463573
152,has_green,0.04729251561722245,0.04729251561722245
152,has_blue,-0.22363283404013734,0.22363283404013734
152,has_cyan,-0.06289337853233953,0.06289337853233953
152,has_magenta,-0.4771637014922535,0.4771637014922535
152,has_yellow,0.04285720131512133,0.04285720131512133
153,has_triangle,-0.3175855123879244,0.3175855123879244
153,has_square,-0.14173334090537543,0.14173334090537543
153,has_circle,0.2374084357505257,0.2374084357505257
153,has_red,0.2908520651499018,0.2908520651499018
153,has_green,-0.14067869032543756,0.14067869032543756
153,has_blue,-0.05152988568751712,0.05152988568751712
153,has_cyan,0.18486747912193444,0.18486747912193444
153,has_magenta,-0.0989185617870097,0.0989185617870097
153,has_yellow,0.02360688363386499,0.02360688363386499
154,has_triangle,0.048399283975102146,0.048399283975102146
154,has_square,0.054387265822716115,0.054387265822716115
154,has_circle,-0.09160795043328279,0.09160795043328279
154,has_red,0.2433224560770471,0.2433224560770471
154,has_green,-0.08634335832027004,0.08634335832027004
154,has_blue,-0.13957823064607786,0.13957823064607786
154,has_cyan,0.012435318666906767,0.012435318666906767
154,has_magenta,-0.22226092709569062,0.22226092709569062
154,has_yellow,-0.03948077595914466,0.03948077595914466
155,has_triangle,0.24991144303068463,0.24991144303068463
155,has_square,-0.10647297936254668,0.10647297936254668
155,has_circle,-0.21025755545894,0.21025755545894
155,has_red,0.09845357295569108,0.09845357295569108
155,has_green,-0.07867243516485635,0.07867243516485635
155,has_blue,0.05241818084092846,0.05241818084092846
155,has_cyan,-0.19036840453919668,0.19036840453919668
155,has_magenta,-0.15166326762248364,0.15166326762248364
155,has_yellow,-0.004198617714124713,0.004198617714124713
156,has_triangle,0.0056292258675236465,0.0056292258675236465
156,has_square,0.3486315955383982,0.3486315955383982
156,has_circle,-0.07243055787104823,0.07243055787104823
156,has_red,-0.12546478199891378,0.12546478199891378
156,has_green,-0.16310794819326419,0.16310794819326419
156,has_blue,0.035952946496389006,0.035952946496389006
156,has_cyan,0.21256804854018016,0.21256804854018016
156,has_magenta,-0.09226545110243464,0.09226545110243464
156,has_yellow,-0.40172016001778804,0.40172016001778804
157,has_triangle,0.17168845551058923,0.17168845551058923
157,has_square,0.1056745749496092,0.1056745749496092
157,has_circle,-0.3544141061427345,0.3544141061427345
157,has_red,0.12417152946869117,0.12417152946869117
157,has_green,-0.2959121477923492,0.2959121477923492
157,has_blue,-0.18459798975566133,0.18459798975566133
157,has_cyan,0.204190690931319,0.204190690931319
157,has_magenta,-0.09068013709079219,0.09068013709079219
157,has_yellow,-0.178897867620089,0.178897867620089
158,has_triangle,0.026650182132312017,0.026650182132312017
158,has_square,-0.12214471856402992,0.12214471856402992
158,has_circle,-0.1575206349651127,0.1575206349651127
158,has_red,0.29169913975119843,0.29169913975119843
158,has_green,0.06125984864220576,0.06125984864220576
158,has_blue,-0.1716849762287037,0.1716849762287037
158,has_cyan,-0.06315678657018071,0.06315678657018071
158,has_magenta,-0.3473996214117794,0.3473996214117794
158,has_yellow,0.04729261666481752,0.04729261666481752
159,has_triangle,-0.19199865315481288,0.19199865315481288
159,has_square,-0.27923681230245095,0.27923681230245095
159,has_circle,0.24146390319886338,0.24146390319886338
159,has_red,0.1830942189567868,0.1830942189567868
159,has_green,-0.0953916663832211,0.0953916663832211
159,has_blue,-0.02669164012901697,0.02669164012901697
159,has_cyan,-0.14284251452382105,0.14284251452382105
159,has_magenta,-0.14253951351334554,0.14253951351334554
159,has_yellow,-0.1416392867790117,0.1416392867790117
160,has_triangle,-0.37473797594312086,0.37473797594312086
160,has_square,-0.18081514748096458,0.18081514748096458
160,has_circle,0.2691488300248773,0.2691488300248773
160,has_red,-0.02333317435618152,0.02333317435618152
160,has_green,-0.026593927232352543,0.026593927232352543
160,has_blue,0.11534644406506098,0.11534644406506098
160,has_cyan,0.11340262169027902,0.11340262169027902
160,has_magenta,-0.018199771245913123,0.018199771245913123
160,has_yellow,-0.3393746609171213,0.3393746609171213
161,has_triangle,-0.19715687385148278,0.19715687385148278
161,has_square,-0.09274282728438293,0.09274282728438293
161,has_circle,0.14542120054509816,0.14542120054509816
161,has_red,0.3157766353459791,0.3157766353459791
161,has_green,-0.3117945835998388,0.3117945835998388
161,has_blue,-0.13761406759368425,0.13761406759368425
161,has_cyan,0.11880563215673774,0.11880563215673774
161,has_magenta,0.0755287705658881,0.0755287705658881
161,has_yellow,-0.012737281780915195,0.012737281780915195
162,has_triangle,-0.1586624556659942,0.1586624556659942
162,has_square,0.2591846183319779,0.2591846183319779
162,has_circle,0.0358186702801979,0.0358186702801979
162,has_red,-0.06776186821062483,0.06776186821062483
162,has_green,0.06834445692891272,0.06834445692891272
162,has_blue,0.047652424248628915,0.047652424248628915
162,has_cyan,-0.038405667444778496,0.038405667444778496
162,has_magenta,-0.2695962749221391,0.2695962749221391
162,has_yellow,-0.40632732294987617,0.40632732294987617
163,has_triangle,-0.29753794773753994,0.29753794773753994
163,has_square,-0.08600028457162125,0.08600028457162125
163,has_circle,0.09971651698430466,0.09971651698430466
163,has_red,0.013351240896831242,0.013351240896831242
163,has_green,-0.24213661143640128,0.24213661143640128
163,has_blue,0.044462697417453845,0.044462697417453845
163,has_cyan,0.2728482150588347,0.2728482150588347
163,has_magenta,0.08032376202319728,0.08032376202319728
163,has_yellow,-0.3618085863918674,0.3618085863918674
164,has_triangle,0.028308658678744672,0.028308658678744672
164,has_square,0.2812379498685393,0.2812379498685393
164,has_circle,-0.2457320646061791,0.2457320646061791
164,has_red,-0.1703058201775417,0.1703058201775417
164,has_green,-0.3208325968449328,0.3208325968449328
164,has_blue,0.09149990845993251,0.09149990845993251
164,has_cyan,0.6035095702753713,0.6035095702753713
164,has_magenta,0.1409146974346027,0.1409146974346027
164,has_yellow,-0.4405027188991656,0.4405027188991656
165,has_triangle,-0.025462013400408223,0.025462013400408223
165,has_square,-0.2850258790400286,0.2850258790400286
165,has_circle,-0.03950186363036997,0.03950186363036997
165,has_red,0.24996962037853515,0.24996962037853515
165,has_green,0.07249415915691396,0.07249415915691396
165,has_blue,-0.22935841004910199,0.22935841004910199
165,has_cyan,-0.05825074985177288,0.05825074985177288
165,has_magenta,-0.15558080538322333,0.15558080538322333
165,has_yellow,0.06024829982555889,0.06024829982555889
166,has_triangle,-0.02951728158241311,0.02951728158241311
166,has_square,0.07201999422869917,0.07201999422869917
166,has_circle,-0.18578657296229653,0.18578657296229653
166,has_red,-0.2501859726363624,0.2501859726363624
166,has_green,-0.21676526098649584,0.21676526098649584
166,has_blue,0.1278272029739386,0.1278272029739386
166,has_cyan,0.689093453941891,0.689093453941891
166,has_magenta,0.07113136169666283,0.07113136169666283
166,has_yellow,-0.21967680560669295,0.21967680560669295
167,has_triangle,0.0038117119456402768,0.0038117119456402768
167,has_square,-0.26417473476698505,0.26417473476698505
167,has_circle,-0.08256029803060282,0.08256029803060282
167,has_red,0.36527481707908444,0.36527481707908444
167,has_green,0.14176020622850155,0.14176020622850155
167,has_blue,-0.23470468110030332,0.23470468110030332
167,has_cyan,-0.27378821535528,0.27378821535528
167,has_magenta,-0.2635374166645198,0.2635374166645198
167,has_yellow,0.30071245383200823,0.30071245383200823
168,has_triangle,0.09347481649909517,0.09347481649909517
168,has_square,-0.09834649682324965,0.09834649682324965
168,has_circle,-0.12476074047957382,0.12476074047957382
168,has_red,0.1927609814125494,0.1927609814125494
168,has_green,-0.10362068019975566,0.10362068019975566
168,has_blue,-0.12747755886080253,0.12747755886080253
168,has_cyan,-0.08567352392060137,0.08567352392060137
168,has_magenta,-0.12530007903227214,0.12530007903227214
168,has_yellow,-0.18766284659882737,0.18766284659882737
169,has_triangle,0.08188036628891376,0.08188036628891376
169,has_square,-0.0041002901112026525,0.0041002901112026525
169,has_circle,-0.14676195525048577,0.14676195525048577
169,has_red,0.282327615793426,0.282327615793426
169,has_green,-0.1665540619795456,0.1665540619795456
169,has_blue,-0.22020048044212903,0.22020048044212903
169,has_cyan,0.1001268729676535,0.1001268729676535
169,has_magenta,-0.05253511905488335,0.05253511905488335
169,has_yellow,-0.06372732259251866,0.06372732259251866
170,has_triangle,0.017314716215704396,0.017314716215704396
170,has_square,-0.007471352066274034,0.007471352066274034
170,has_circle,-0.07209592758147064,0.07209592758147064
170,has_red,-0.18595341539449645,0.18595341539449645
170,has_green,-0.19993578080052452,0.19993578080052452
170,has_blue,0.23018271761827316,0.23018271761827316
170,has_cyan,0.4090262067769879,0.4090262067769879
170,has_magenta,0.10194852990376468,0.10194852990376468
170,has_yellow,-0.31287295214410915,0.31287295214410915
171,has_triangle,0.10821783517013947,0.10821783517013947
171,has_square,-0.1425163866662607,0.1425163866662607
171,has_circle,-0.059693194762803915,0.059693194762803915
171,has_red,-0.033450429026633526,0.033450429026633526
171,has_green,-0.2311107276519181,0.2311107276519181
171,has_blue,0.1692562607293047,0.1692562607293047
171,has_cyan,0.22176720284947313,0.22176720284947313
171,has_magenta,0.1975171036861782,0.1975171036861782
171,has_yellow,0.01423603453877742,0.01423603453877742
172,has_triangle,-0.14048643297027236,0.14048643297027236
172,has_square,-0.15074837408908703,0.15074837408908703
172,has_circle,0.062872989898503,0.062872989898503
172,has_red,0.42907603189945087,0.42907603189945087
172,has_green,-0.003853186940838308,0.003853186940838308
172,has_blue,-0.24667327841502487,0.24667327841502487
172,has_cyan,-0.17710492469059935,0.17710492469059935
172,has_magenta,-0.07524775011851323,0.07524775011851323
172,has_yellow,0.16529992627087498,0.16529992627087498
173,has_triangle,-0.17957812485991848,0.17957812485991848
173,has_square,-0.06530955072950435,0.06530955072950435
173,has_circle,0.13435499049789915,0.13435499049789915
173,has_red,0.1812318168109505,0.1812318168109505
173,has_green,-0.13269114233998658,0.13269114233998658
173,has_blue,-0.14769397462105519,0.14769397462105519
173,has_cyan,0.017915367769110443,0.017915367769110443
173,has_magenta,-0.09970809685906618,0.09970809685906618
173,has_yellow,0.02070327332013587,0.02070327332013587
174,has_triangle,-0.17859843786970242,0.17859843786970242
174,has_square,0.19272479643036866,0.19272479643036866
174,has_circle,-0.04119716074259776,0.04119716074259776
174,has_red,-0.07671967255208115,0.07671967255208115
174,has_green,-0.21477164851646124,0.21477164851646124
174,has_blue,-0.02280045636034717,0.02280045636034717
174,has_cyan,0.5168832959194781,0.5168832959194781
174,has_magenta,0.019884951309552347,0.019884951309552347
174,has_yellow,-0.3342464608878553,0.3342464608878553
175,has_triangle,0.11747451815224687,0.11747451815224687
175,has_square,0.09329474856609542,0.09329474856609542
175,has_circle,-0.1686490572553625,0.1686490572553625
175,has_red,0.034802568215801744,0.034802568215801744
175,has_green,-0.05879525462157399,0.05879525462157399
175,has_blue,-0.09134580583786163,0.09134580583786163
175,has_cyan,0.15493259661248696,0.15493259661248696
175,has_magenta,-0.13872170729169203,0.13872170729169203
175,has_yellow,-0.21163503028313624,0.21163503028313624
176,has_triangle,-0.037622519145195515,0.037622519145195515
176,has_square,-0.02141938076045409,0.02141938076045409
176,has_circle,0.16338867323328632,0.16338867323328632
176,has_red,-0.16736396518515684,0.16736396518515684
176,has_green,-0.17945347333557443,0.17945347333557443
176,has_blue,0.3346571886464051,0.3346571886464051
176,has_cyan,0.11093357660833862,0.11093357660833862
176,has_magenta,0.07480348150583177,0.07480348150583177
176,has_yellow,-0.24447621098856076,0.24447621098856076
177,has_triangle,-0.054883071931049146,0.054883071931049146
177,has_square,-0.3206277082415722,0.3206277082415722
177,has_circle,0.12904229114247118,0.12904229114247118
177,has_red,-0.12152777514716509,0.12152777514716509
177,has_green,-0.27378534239077085,0.27378534239077085
177,has_blue,0.16655936598507623,0.16655936598507623
177,has_cyan,0.2552699059833912,0.2552699059833912
177,has_magenta,0.34533830949497907,0.34533830949497907
177,has_yellow,0.024699261082903757,0.024699261082903757
178,has_triangle,-0.021930567771706523,0.021930567771706523
178,has_square,0.07149541595888263,0.07149541595888263
178,has_circle,-0.04204397475376639,0.04204397475376639
178,has_red,-0.05777450819604042,0.05777450819604042
178,has_green,-0.16877260007646264,0.16877260007646264
178,has_blue,0.2887022327745417,0.2887022327745417
178,has_cyan,0.38269199614634436,0.38269199614634436
178,has_magenta,0.1405484713867212,0.1405484713867212
178,has_yellow,-0.20193694555318026,0.20193694555318026
179,has_triangle,0.009358395183087127,0.009358395183087127
179,has_square,-0.1899729968812841,0.1899729968812841
179,has_circle,-0.05090027410319925,0.05090027410319925
179,has_red,0.19573755941422338,0.19573755941422338
179,has_green,-0.3211124060608791,0.3211124060608791
179,has_blue,0.10251049932221257,0.10251049932221257
179,has_cyan,0.16504501736685817,0.16504501736685817
179,has_magenta,0.19986568399059912,0.19986568399059912
179,has_yellow,-0.10332281461959025,0.10332281461959025
180,has_triangle,0.04407423060237886,0.04407423060237886
180,has_square,0.010253295007988477,0.010253295007988477
180,has_circle,-0.07379342992084076,0.07379342992084076
180,has_red,0.4192381427886474,0.4192381427886474
180,has_green,-0.20619166657590635,0.20619166657590635
180,has_blue,-0.10908821538573465,0.10908821538573465
180,has_cyan,-0.13928986375250121,0.13928986375250121
180,has_magenta,-0.05688907489918777,0.05688907489918777
180,has_yellow,0.02248452300555838,0.02248452300555838
181,has_triangle,0.1082996463626787,0.1082996463626787
181,has_square,-0.13037960553916483,0.13037960553916483
181,has_circle,-0.12845244197883984,0.12845244197883984
181,has_red,0.2976311673239891,0.2976311673239891
181,has_green,0.0010300018498707846,0.0010300018498707846
181,has_blue,-0.18652910943933354,0.18652910943933354
181,has_cyan,-0.18071186890166577,0.18071186890166577
181,has_magenta,-0.22207253432348656,0.22207253432348656
181,has_yellow,0.2491271161887482,0.2491271161887482
182,has_triangle,0.10743700366121493,0.10743700366121493
182,has_square,0.5103972645737932,0.5103972645737932
182,has_circle,-0.3522534947761199,0.3522534947761199
182,has_red,-0.21638349134722942,0.21638349134722942
182,has_green,-0.28608912135440884,0.28608912135440884
182,has_blue,0.07142664066649437,0.07142664066649437
182,has_cyan,0.4616422330905591,0.4616422330905591
182,has_magenta,0.04747624564592083,0.04747624564592083
182,has_yellow,-0.4404073451321232,0.4404073451321232
183,has_triangle,-0.12803631460474235,0.12803631460474235
183,has_square,0.15723094121377493,0.15723094121377493
183,has_circle,0.05886872286663768,0.05886872286663768
183,has_red,0.08256509799493353,0.08256509799493353
183,has_green,-0.23634075545015104,0.23634075545015104
183,has_blue,0.05207171478289828,0.05207171478289828
183,has_cyan,0.2026543680287126,0.2026543680287126
183,has_magenta,-0.09590896825710268,0.09590896825710268
183,has_yellow,-0.15804418004065443,0.15804418004065443
184,has_triangle,-0.11022510937251957,0.11022510937251957
184,has_square,0.14930737694095988,0.14930737694095988
184,has_circle,-0.147260437128931,0.147260437128931
184,has_red,-0.13430012872281594,0.13430012872281594
184,has_green,-0.1798455556640568,0.1798455556640568
184,has_blue,-0.060013068051602836,0.060013068051602836
184,has_cyan,0.11723378365934252,0.11723378365934252
184,has_magenta,-0.14988772529850694,0.14988772529850694
184,has_yellow,-0.48029801508379316,0.48029801508379316
185,has_triangle,-0.049091053735686146,0.049091053735686146
185,has_square,0.21922204133041276,0.21922204133041276
185,has_circle,-0.09756588319711022,0.09756588319711022
185,has_red,0.2632199323919136,0.2632199323919136
185,has_green,-0.27353012052170317,0.27353012052170317
185,has_blue,-0.15508172386147004,0.15508172386147004
185,has_cyan,0.14524852730914264,0.14524852730914264
185,has_magenta,0.027485551129570882,0.027485551129570882
185,has_yellow,-0.2440302010106669,0.2440302010106669
186,has_triangle,0.42638451959263207,0.42638451959263207
186,has_square,-0.09448407711043158,0.09448407711043158
186,has_circle,-0.17246861719996143,0.17246861719996143
186,has_red,-0.1599989463049273,0.1599989463049273
186,has_green,-0.027008792058107613,0.027008792058107613
186,has_blue,-0.07787356410297895,0.07787356410297895
186,has_cyan,-0.06674392458520964,0.06674392458520964
186,has_magenta,0.05824625147360381,0.05824625147360381
186,has_yellow,-0.09092734603298984,0.09092734603298984
187,has_triangle,0.05142453951649133,0.05142453951649133
187,has_square,-0.04182564250953987,0.04182564250953987
187,has_circle,-0.0013820419436716626,0.0013820419436716626
